Date,BookID,BookTitle,DailySales,Promotions,Season
2022-12-28,8416,Card traditional media total the.,3,True,Spring
2022-10-25,8976,Interview institution economy lot never.,17,True,Spring
2021-10-11,9905,Must summer happen key.,19,True,Spring
2021-11-04,1389,Itself education rate.,36,True,Spring
2023-01-22,10570,Success rich eye.,7,False,Spring
2024-03-13,8416,Card traditional media total the.,13,True,Spring
2020-11-23,8976,Interview institution economy lot never.,29,True,Spring
2024-03-12,9905,Must summer happen key.,33,True,Spring
2023-02-11,1389,Itself education rate.,1,False,Spring
2022-03-06,10570,Success rich eye.,21,True,Spring
2023-07-06,8416,Card traditional media total the.,22,True,Spring
2020-10-31,8976,Interview institution economy lot never.,5,True,Spring
2022-10-18,9905,Must summer happen key.,45,False,Spring
2022-09-08,1389,Itself education rate.,2,True,Spring
2022-07-27,10570,Success rich eye.,43,True,Spring
2021-06-26,8416,Card traditional media total the.,11,False,Spring
2024-04-28,8976,Interview institution economy lot never.,34,True,Spring
2020-08-19,9905,Must summer happen key.,43,False,Spring
2024-02-20,1389,Itself education rate.,29,True,Spring
2023-01-17,10570,Success rich eye.,36,True,Spring
2023-06-15,8416,Card traditional media total the.,40,False,Spring
2022-02-28,8976,Interview institution economy lot never.,15,True,Spring
2024-05-09,9905,Must summer happen key.,38,True,Spring
2022-09-18,1389,Itself education rate.,16,True,Spring
2024-02-25,10570,Success rich eye.,10,False,Spring
2023-07-28,8416,Card traditional media total the.,10,True,Spring
2023-12-26,8976,Interview institution economy lot never.,40,False,Spring
2022-08-22,9905,Must summer happen key.,21,True,Spring
2023-01-15,1389,Itself education rate.,27,True,Spring
2022-05-19,10570,Success rich eye.,18,False,Spring
2021-04-28,8416,Card traditional media total the.,30,True,Spring
2024-04-04,8976,Interview institution economy lot never.,33,False,Spring
2020-02-22,9905,Must summer happen key.,26,True,Spring
2022-05-31,1389,Itself education rate.,10,True,Spring
2024-06-01,10570,Success rich eye.,39,False,Spring
2021-03-23,8416,Card traditional media total the.,44,False,Spring
2023-11-25,8976,Interview institution economy lot never.,12,False,Spring
2020-09-30,9905,Must summer happen key.,33,True,Spring
2021-03-29,1389,Itself education rate.,11,True,Spring
2020-03-02,10570,Success rich eye.,47,False,Spring
2022-07-09,8416,Card traditional media total the.,43,True,Spring
2023-09-02,8976,Interview institution economy lot never.,29,True,Spring
2022-06-24,9905,Must summer happen key.,49,False,Spring
2021-12-02,1389,Itself education rate.,13,False,Spring
2023-01-08,10570,Success rich eye.,32,True,Spring
2020-09-30,8416,Card traditional media total the.,32,True,Spring
2021-01-01,8976,Interview institution economy lot never.,42,True,Spring
2021-11-21,9905,Must summer happen key.,4,True,Spring
2024-02-13,1389,Itself education rate.,24,False,Spring
2023-09-12,10570,Success rich eye.,36,True,Spring
2022-08-09,8416,Card traditional media total the.,42,True,Spring
2023-06-27,8976,Interview institution economy lot never.,21,False,Spring
2024-01-20,9905,Must summer happen key.,32,False,Spring
2020-09-01,1389,Itself education rate.,38,False,Spring
2020-06-25,10570,Success rich eye.,19,True,Spring
2022-06-07,8416,Card traditional media total the.,44,True,Spring
2023-03-29,8976,Interview institution economy lot never.,36,True,Spring
2021-10-19,9905,Must summer happen key.,16,False,Spring
2021-05-24,1389,Itself education rate.,41,False,Spring
2023-08-09,10570,Success rich eye.,11,False,Summer
2022-10-04,8416,Card traditional media total the.,14,True,Summer
2020-03-12,8976,Interview institution economy lot never.,42,True,Summer
2020-09-01,9905,Must summer happen key.,41,False,Summer
2023-01-26,1389,Itself education rate.,10,False,Summer
2020-10-08,10570,Success rich eye.,33,False,Summer
2020-04-28,8416,Card traditional media total the.,20,True,Summer
2021-12-23,8976,Interview institution economy lot never.,41,False,Summer
2022-10-24,9905,Must summer happen key.,6,False,Summer
2022-10-15,1389,Itself education rate.,24,True,Summer
2023-06-07,10570,Success rich eye.,27,False,Summer
2021-01-28,8416,Card traditional media total the.,7,False,Summer
2024-01-19,8976,Interview institution economy lot never.,6,True,Summer
2022-06-12,9905,Must summer happen key.,37,True,Summer
2024-06-15,1389,Itself education rate.,8,False,Summer
2022-07-28,10570,Success rich eye.,1,True,Summer
2024-04-03,8416,Card traditional media total the.,36,True,Summer
2022-11-14,8976,Interview institution economy lot never.,47,False,Summer
2023-07-28,9905,Must summer happen key.,23,False,Summer
2020-07-17,1389,Itself education rate.,36,True,Summer
2023-11-29,10570,Success rich eye.,46,True,Summer
2023-08-07,8416,Card traditional media total the.,37,True,Summer
2023-06-09,8976,Interview institution economy lot never.,31,False,Summer
2022-08-06,9905,Must summer happen key.,47,True,Summer
2021-08-11,1389,Itself education rate.,10,False,Summer
2020-02-06,10570,Success rich eye.,18,True,Summer
2022-07-02,8416,Card traditional media total the.,10,True,Summer
2021-04-08,8976,Interview institution economy lot never.,13,False,Summer
2023-10-21,9905,Must summer happen key.,30,True,Summer
2023-10-02,1389,Itself education rate.,38,True,Summer
2020-05-10,10570,Success rich eye.,5,False,Summer
2022-05-02,8416,Card traditional media total the.,25,True,Summer
2023-11-24,8976,Interview institution economy lot never.,42,False,Summer
2020-09-18,9905,Must summer happen key.,5,False,Summer
2020-12-15,1389,Itself education rate.,44,True,Summer
2021-12-09,10570,Success rich eye.,13,False,Summer
2022-06-24,8416,Card traditional media total the.,24,False,Summer
2022-08-05,8976,Interview institution economy lot never.,40,True,Summer
2021-06-25,9905,Must summer happen key.,30,False,Summer
2024-03-15,1389,Itself education rate.,23,True,Summer
2022-06-08,10570,Success rich eye.,49,True,Summer
2024-05-08,8416,Card traditional media total the.,20,False,Summer
2021-05-17,8976,Interview institution economy lot never.,10,False,Summer
2021-01-20,9905,Must summer happen key.,20,True,Summer
2020-03-20,1389,Itself education rate.,15,True,Summer
2023-01-12,10570,Success rich eye.,23,True,Summer
2022-09-22,8416,Card traditional media total the.,29,False,Summer
2020-05-31,8976,Interview institution economy lot never.,8,True,Summer
2021-01-29,9905,Must summer happen key.,49,True,Summer
2023-04-30,1389,Itself education rate.,7,True,Summer
2023-11-15,10570,Success rich eye.,11,True,Summer
2023-10-02,8416,Card traditional media total the.,49,True,Summer
2020-03-12,8976,Interview institution economy lot never.,7,True,Summer
2021-03-01,9905,Must summer happen key.,3,True,Summer
2023-01-28,1389,Itself education rate.,30,False,Summer
2021-05-27,10570,Success rich eye.,4,False,Summer
2022-01-19,8416,Card traditional media total the.,25,True,Summer
2021-08-01,8976,Interview institution economy lot never.,11,False,Summer
2022-05-16,9905,Must summer happen key.,38,True,Summer
2023-05-10,1389,Itself education rate.,35,True,Summer
2021-10-31,10570,Success rich eye.,49,False,Summer
2020-11-25,8416,Card traditional media total the.,12,True,Summer
2020-04-14,8976,Interview institution economy lot never.,45,True,Summer
2023-04-06,9905,Must summer happen key.,9,False,Summer
2021-09-18,1389,Itself education rate.,49,True,Summer
2020-07-30,10570,Success rich eye.,22,False,Summer
2022-05-24,8416,Card traditional media total the.,32,True,Summer
2022-08-28,8976,Interview institution economy lot never.,15,False,Summer
2024-03-27,9905,Must summer happen key.,28,True,Summer
2023-11-17,1389,Itself education rate.,36,False,Summer
2023-06-18,10570,Success rich eye.,19,True,Summer
2023-10-25,8416,Card traditional media total the.,9,False,Summer
2022-12-18,8976,Interview institution economy lot never.,20,False,Summer
2022-06-06,9905,Must summer happen key.,45,True,Summer
2022-06-22,1389,Itself education rate.,31,True,Summer
2020-04-25,10570,Success rich eye.,36,False,Summer
2020-11-20,8416,Card traditional media total the.,22,False,Summer
2024-03-28,8976,Interview institution economy lot never.,32,False,Summer
2024-04-13,9905,Must summer happen key.,8,True,Summer
2023-07-18,1389,Itself education rate.,7,True,Summer
2022-05-25,10570,Success rich eye.,32,False,Summer
2021-12-24,8416,Card traditional media total the.,6,True,Summer
2023-12-08,8976,Interview institution economy lot never.,44,True,Summer
2022-08-05,9905,Must summer happen key.,26,True,Summer
2020-09-15,1389,Itself education rate.,38,False,Summer
2020-09-02,10570,Success rich eye.,14,True,Summer
2022-04-11,8416,Card traditional media total the.,11,True,Summer
2020-12-01,8976,Interview institution economy lot never.,44,False,Summer
2023-07-08,9905,Must summer happen key.,8,False,Summer
2020-11-30,1389,Itself education rate.,49,False,Summer
2021-04-26,10570,Success rich eye.,38,False,Summer
2023-04-12,8416,Card traditional media total the.,10,True,Summer
2024-05-06,8976,Interview institution economy lot never.,1,True,Fall
2022-06-29,9905,Must summer happen key.,33,True,Fall
2022-07-27,1389,Itself education rate.,47,True,Fall
2022-01-31,10570,Success rich eye.,36,False,Fall
2024-04-06,8416,Card traditional media total the.,41,False,Fall
2023-07-08,8976,Interview institution economy lot never.,2,True,Fall
2022-09-10,9905,Must summer happen key.,26,False,Fall
2024-01-28,1389,Itself education rate.,7,True,Fall
2023-11-14,10570,Success rich eye.,11,True,Fall
2023-07-07,8416,Card traditional media total the.,2,False,Fall
2021-09-20,8976,Interview institution economy lot never.,14,False,Fall
2023-03-03,9905,Must summer happen key.,2,True,Fall
2020-07-19,1389,Itself education rate.,28,True,Fall
2022-11-23,10570,Success rich eye.,18,False,Fall
2022-05-15,8416,Card traditional media total the.,42,True,Fall
2022-03-31,8976,Interview institution economy lot never.,42,True,Fall
2020-03-29,9905,Must summer happen key.,32,True,Fall
2020-08-23,1389,Itself education rate.,18,False,Fall
2020-08-03,10570,Success rich eye.,38,False,Fall
2020-07-10,8416,Card traditional media total the.,12,False,Fall
2024-03-06,8976,Interview institution economy lot never.,47,False,Fall
2020-01-06,9905,Must summer happen key.,6,True,Fall
2022-02-12,1389,Itself education rate.,37,False,Fall
2024-03-23,10570,Success rich eye.,10,False,Fall
2020-06-17,8416,Card traditional media total the.,8,True,Fall
2021-04-04,8976,Interview institution economy lot never.,35,False,Fall
2021-12-01,9905,Must summer happen key.,42,False,Fall
2022-04-03,1389,Itself education rate.,17,True,Fall
2021-01-11,10570,Success rich eye.,5,False,Fall
2021-06-12,8416,Card traditional media total the.,47,False,Fall
2021-08-12,8976,Interview institution economy lot never.,41,False,Fall
2021-06-14,9905,Must summer happen key.,44,False,Fall
2023-07-03,1389,Itself education rate.,37,False,Fall
2020-01-05,10570,Success rich eye.,40,True,Fall
2021-02-20,8416,Card traditional media total the.,14,True,Fall
2022-11-22,8976,Interview institution economy lot never.,29,True,Fall
2023-03-19,9905,Must summer happen key.,2,False,Fall
2021-12-03,1389,Itself education rate.,49,False,Fall
2022-05-28,10570,Success rich eye.,34,False,Fall
2021-08-01,8416,Card traditional media total the.,29,False,Fall
2024-03-07,8976,Interview institution economy lot never.,18,False,Fall
2020-09-23,9905,Must summer happen key.,4,False,Fall
2024-03-26,1389,Itself education rate.,35,True,Fall
2023-09-25,10570,Success rich eye.,45,False,Fall
2020-06-06,8416,Card traditional media total the.,29,False,Fall
2021-09-12,8976,Interview institution economy lot never.,46,False,Fall
2020-08-03,9905,Must summer happen key.,34,True,Fall
2023-09-13,1389,Itself education rate.,21,True,Fall
2021-12-06,10570,Success rich eye.,44,False,Fall
2021-11-19,8416,Card traditional media total the.,39,False,Fall
2020-04-02,8976,Interview institution economy lot never.,5,True,Fall
2024-03-31,9905,Must summer happen key.,21,False,Fall
2024-04-08,1389,Itself education rate.,30,True,Fall
2023-09-18,10570,Success rich eye.,9,False,Fall
2021-02-06,8416,Card traditional media total the.,17,False,Fall
2020-08-06,8976,Interview institution economy lot never.,10,False,Fall
2023-11-03,9905,Must summer happen key.,9,True,Fall
2021-01-21,1389,Itself education rate.,28,True,Fall
2020-06-18,10570,Success rich eye.,10,False,Fall
2021-01-13,8416,Card traditional media total the.,5,True,Fall
2023-07-24,8976,Interview institution economy lot never.,5,False,Fall
2020-09-17,9905,Must summer happen key.,19,False,Fall
2020-01-02,1389,Itself education rate.,31,False,Fall
2024-01-27,10570,Success rich eye.,19,False,Fall
2020-09-11,8416,Card traditional media total the.,48,False,Fall
2021-03-03,8976,Interview institution economy lot never.,34,True,Fall
2021-08-31,9905,Must summer happen key.,31,False,Fall
2021-08-02,1389,Itself education rate.,34,False,Fall
2020-12-04,10570,Success rich eye.,25,True,Fall
2021-01-24,8416,Card traditional media total the.,44,False,Fall
2023-12-24,8976,Interview institution economy lot never.,10,False,Fall
2020-07-14,9905,Must summer happen key.,44,False,Fall
2024-05-25,1389,Itself education rate.,40,True,Fall
2020-11-05,10570,Success rich eye.,7,True,Fall
2020-10-07,8416,Card traditional media total the.,40,False,Fall
2022-07-14,8976,Interview institution economy lot never.,16,True,Fall
2022-02-19,9905,Must summer happen key.,31,True,Fall
2023-03-28,1389,Itself education rate.,17,False,Fall
2020-02-21,10570,Success rich eye.,16,True,Fall
2022-12-23,8416,Card traditional media total the.,15,False,Fall
2020-06-24,8976,Interview institution economy lot never.,15,False,Fall
2023-05-13,9905,Must summer happen key.,19,False,Fall
2021-03-27,1389,Itself education rate.,25,False,Fall
2021-03-19,10570,Success rich eye.,44,True,Fall
2020-09-09,8416,Card traditional media total the.,38,False,Fall
2021-07-20,8976,Interview institution economy lot never.,18,True,Fall
2024-04-03,9905,Must summer happen key.,16,False,Fall
2020-03-05,1389,Itself education rate.,47,False,Fall
2022-07-11,10570,Success rich eye.,24,True,Fall
2023-07-10,8416,Card traditional media total the.,38,True,Fall
2023-10-07,8976,Interview institution economy lot never.,41,True,Fall
2020-07-22,9905,Must summer happen key.,5,True,Winter
2020-01-18,1389,Itself education rate.,23,False,Winter
2023-05-30,10570,Success rich eye.,41,False,Winter
2024-02-11,8416,Card traditional media total the.,35,False,Winter
2024-04-02,8976,Interview institution economy lot never.,49,True,Winter
2023-05-17,9905,Must summer happen key.,27,False,Winter
2023-04-22,1389,Itself education rate.,19,False,Winter
2022-09-08,10570,Success rich eye.,33,False,Winter
2020-09-18,8416,Card traditional media total the.,23,True,Winter
2022-11-25,8976,Interview institution economy lot never.,28,False,Winter
2024-06-12,9905,Must summer happen key.,43,False,Winter
2020-08-26,1389,Itself education rate.,32,False,Winter
2021-03-14,10570,Success rich eye.,34,True,Winter
2020-11-07,8416,Card traditional media total the.,12,False,Winter
2022-06-10,8976,Interview institution economy lot never.,1,False,Winter
2020-11-22,9905,Must summer happen key.,20,False,Winter
2023-09-16,1389,Itself education rate.,18,False,Winter
2020-11-02,10570,Success rich eye.,4,True,Winter
2023-05-03,8416,Card traditional media total the.,25,False,Winter
2022-05-08,8976,Interview institution economy lot never.,27,False,Winter
2020-02-23,9905,Must summer happen key.,25,True,Winter
2021-11-02,1389,Itself education rate.,15,True,Winter
2020-10-01,10570,Success rich eye.,12,False,Winter
2023-10-28,8416,Card traditional media total the.,11,False,Winter
2023-04-18,8976,Interview institution economy lot never.,11,True,Winter
2020-09-04,9905,Must summer happen key.,30,False,Winter
2021-08-18,1389,Itself education rate.,8,True,Winter
2024-01-23,10570,Success rich eye.,29,False,Winter
2023-01-13,8416,Card traditional media total the.,27,False,Winter
2021-02-05,8976,Interview institution economy lot never.,36,True,Winter
2020-05-19,9905,Must summer happen key.,20,True,Winter
2022-12-26,1389,Itself education rate.,37,False,Winter
2021-03-15,10570,Success rich eye.,19,False,Winter
2020-02-03,8416,Card traditional media total the.,9,False,Winter
2021-03-25,8976,Interview institution economy lot never.,4,True,Winter
2020-09-11,9905,Must summer happen key.,33,False,Winter
2022-03-16,1389,Itself education rate.,20,False,Winter
2020-07-27,10570,Success rich eye.,23,False,Winter
2020-11-29,8416,Card traditional media total the.,22,False,Winter
2020-12-05,8976,Interview institution economy lot never.,45,False,Winter
2022-05-02,9905,Must summer happen key.,46,False,Winter
2020-05-27,1389,Itself education rate.,3,False,Winter
2020-03-24,10570,Success rich eye.,9,True,Winter
2024-02-14,8416,Card traditional media total the.,42,False,Winter
2024-04-21,8976,Interview institution economy lot never.,1,True,Winter
2022-04-22,9905,Must summer happen key.,43,True,Winter
2021-09-22,1389,Itself education rate.,4,True,Winter
2020-03-14,10570,Success rich eye.,5,True,Winter
2021-08-25,8416,Card traditional media total the.,49,False,Winter
2020-11-10,8976,Interview institution economy lot never.,32,True,Winter
2022-09-25,9905,Must summer happen key.,8,False,Winter
2021-11-14,1389,Itself education rate.,12,False,Winter
2022-12-15,10570,Success rich eye.,44,False,Winter
2023-10-31,8416,Card traditional media total the.,20,False,Winter
2022-10-31,8976,Interview institution economy lot never.,38,False,Winter
2021-06-11,9905,Must summer happen key.,42,False,Winter
2020-06-20,1389,Itself education rate.,33,True,Winter
2022-01-04,10570,Success rich eye.,49,True,Winter
2023-01-19,8416,Card traditional media total the.,13,False,Winter
2024-01-06,8976,Interview institution economy lot never.,44,True,Winter
2023-01-30,9905,Must summer happen key.,26,True,Winter
2023-08-23,1389,Itself education rate.,25,False,Winter
2024-03-16,10570,Success rich eye.,41,False,Winter
2023-06-26,8416,Card traditional media total the.,29,False,Winter
2022-01-22,8976,Interview institution economy lot never.,34,False,Winter
2022-07-20,9905,Must summer happen key.,32,True,Winter
2022-06-18,1389,Itself education rate.,45,False,Winter
2023-09-29,10570,Success rich eye.,22,False,Winter
2022-06-28,8416,Card traditional media total the.,8,False,Winter
2023-11-18,8976,Interview institution economy lot never.,43,True,Winter
2020-06-29,9905,Must summer happen key.,20,True,Winter
2020-06-10,1389,Itself education rate.,27,True,Winter
2023-05-29,10570,Success rich eye.,22,True,Winter
2020-08-05,8416,Card traditional media total the.,14,True,Winter
2023-11-28,8976,Interview institution economy lot never.,4,True,Winter
2021-06-07,9905,Must summer happen key.,27,False,Winter
2020-11-26,1389,Itself education rate.,48,True,Winter
2023-07-16,10570,Success rich eye.,42,False,Winter
2020-12-10,8416,Card traditional media total the.,43,False,Winter
2020-07-01,8976,Interview institution economy lot never.,23,False,Winter
2020-02-07,9905,Must summer happen key.,38,True,Winter
2023-08-12,1389,Itself education rate.,34,True,Winter
2022-03-21,10570,Success rich eye.,38,True,Winter
2020-04-23,8416,Card traditional media total the.,44,False,Winter
2020-11-14,8976,Interview institution economy lot never.,26,False,Winter
2022-02-18,9905,Must summer happen key.,7,False,Winter
2020-01-04,1389,Itself education rate.,8,False,Winter
2023-09-07,10570,Success rich eye.,18,True,Winter
2021-07-09,8416,Card traditional media total the.,23,True,Winter
2022-10-15,8976,Interview institution economy lot never.,24,False,Winter
2021-07-23,9905,Must summer happen key.,41,True,Spring
2021-04-27,1389,Itself education rate.,12,False,Spring
2022-12-16,10570,Success rich eye.,49,False,Spring
2022-07-02,8416,Card traditional media total the.,32,False,Spring
2020-11-12,8976,Interview institution economy lot never.,47,False,Spring
2022-11-02,9905,Must summer happen key.,18,False,Spring
2024-02-21,1389,Itself education rate.,49,False,Spring
2020-03-26,10570,Success rich eye.,42,False,Spring
2022-04-26,8416,Card traditional media total the.,17,True,Spring
2022-05-11,8976,Interview institution economy lot never.,13,True,Spring
2022-05-15,9905,Must summer happen key.,38,False,Spring
2020-02-23,1389,Itself education rate.,35,False,Spring
2021-03-12,10570,Success rich eye.,28,True,Spring
2023-09-09,8416,Card traditional media total the.,13,True,Spring
2021-10-26,8976,Interview institution economy lot never.,33,True,Spring
2022-03-06,9905,Must summer happen key.,3,False,Spring
2023-07-11,1389,Itself education rate.,46,False,Spring
2023-06-14,10570,Success rich eye.,28,True,Spring
2022-05-28,8416,Card traditional media total the.,42,True,Spring
2023-04-15,8976,Interview institution economy lot never.,5,False,Spring
2020-10-29,9905,Must summer happen key.,34,True,Spring
2022-11-22,1389,Itself education rate.,40,False,Spring
2022-12-14,10570,Success rich eye.,4,True,Spring
2023-09-05,8416,Card traditional media total the.,18,True,Spring
2023-09-20,8976,Interview institution economy lot never.,38,False,Spring
2024-04-18,9905,Must summer happen key.,36,False,Spring
2020-10-18,1389,Itself education rate.,9,True,Spring
2020-10-19,10570,Success rich eye.,19,True,Spring
2022-04-18,8416,Card traditional media total the.,15,True,Spring
2023-03-09,8976,Interview institution economy lot never.,1,True,Spring
2020-11-11,9905,Must summer happen key.,19,True,Spring
2021-06-20,1389,Itself education rate.,27,False,Spring
2022-01-11,10570,Success rich eye.,11,False,Spring
2020-01-01,8416,Card traditional media total the.,31,True,Spring
2024-01-13,8976,Interview institution economy lot never.,45,True,Spring
2021-06-04,9905,Must summer happen key.,3,False,Spring
2024-01-20,1389,Itself education rate.,15,True,Spring
2021-06-12,10570,Success rich eye.,38,True,Spring
2020-03-01,8416,Card traditional media total the.,28,False,Spring
2022-09-11,8976,Interview institution economy lot never.,24,True,Spring
2020-09-03,9905,Must summer happen key.,9,True,Spring
2021-12-14,1389,Itself education rate.,19,False,Spring
2020-12-05,10570,Success rich eye.,20,True,Spring
2020-06-27,8416,Card traditional media total the.,30,True,Spring
2023-10-22,8976,Interview institution economy lot never.,33,True,Spring
2021-02-18,9905,Must summer happen key.,21,True,Spring
2023-04-05,1389,Itself education rate.,4,False,Spring
2024-03-15,10570,Success rich eye.,26,False,Spring
2023-03-14,8416,Card traditional media total the.,34,True,Spring
2022-10-10,8976,Interview institution economy lot never.,33,True,Spring
2021-05-26,9905,Must summer happen key.,6,True,Spring
2023-01-27,1389,Itself education rate.,34,True,Spring
2020-03-28,10570,Success rich eye.,32,True,Spring
2024-06-07,8416,Card traditional media total the.,39,True,Spring
2024-04-10,8976,Interview institution economy lot never.,1,True,Spring
2023-12-24,9905,Must summer happen key.,16,False,Spring
2022-12-25,1389,Itself education rate.,26,False,Spring
2023-11-29,10570,Success rich eye.,29,False,Spring
2022-12-17,8416,Card traditional media total the.,31,False,Spring
2023-09-29,8976,Interview institution economy lot never.,19,True,Spring
2023-10-17,9905,Must summer happen key.,46,True,Spring
2021-01-05,1389,Itself education rate.,21,False,Spring
2021-11-02,10570,Success rich eye.,6,False,Spring
2021-03-02,8416,Card traditional media total the.,10,False,Spring
2020-12-18,8976,Interview institution economy lot never.,7,True,Spring
2021-08-30,9905,Must summer happen key.,13,False,Spring
2021-02-25,1389,Itself education rate.,1,False,Spring
2020-04-08,10570,Success rich eye.,4,False,Spring
2020-02-09,8416,Card traditional media total the.,39,True,Spring
2024-04-01,8976,Interview institution economy lot never.,9,False,Spring
2021-07-03,9905,Must summer happen key.,2,False,Spring
2021-07-13,1389,Itself education rate.,10,True,Spring
2023-05-09,10570,Success rich eye.,28,True,Spring
2020-01-01,8416,Card traditional media total the.,42,False,Spring
2024-06-12,8976,Interview institution economy lot never.,3,True,Spring
2022-01-10,9905,Must summer happen key.,30,True,Spring
2022-05-13,1389,Itself education rate.,47,False,Spring
2021-02-02,10570,Success rich eye.,20,True,Spring
2022-09-07,8416,Card traditional media total the.,32,True,Spring
2023-05-31,8976,Interview institution economy lot never.,15,False,Spring
2021-01-25,9905,Must summer happen key.,22,True,Spring
2023-08-19,1389,Itself education rate.,12,False,Spring
2021-02-16,10570,Success rich eye.,11,True,Spring
2024-04-03,8416,Card traditional media total the.,41,False,Spring
2020-05-01,8976,Interview institution economy lot never.,3,False,Spring
2024-05-12,9905,Must summer happen key.,45,False,Spring
2020-11-20,1389,Itself education rate.,24,True,Spring
2022-03-18,10570,Success rich eye.,44,False,Spring
2020-12-17,8416,Card traditional media total the.,36,True,Spring
2020-05-22,8976,Interview institution economy lot never.,5,False,Spring
2020-03-08,9905,Must summer happen key.,14,True,Spring
2020-11-25,1389,Itself education rate.,25,True,Spring
2020-03-17,10570,Success rich eye.,21,True,Summer
2022-04-24,8416,Card traditional media total the.,1,False,Summer
2024-05-12,8976,Interview institution economy lot never.,2,True,Summer
2023-04-18,9905,Must summer happen key.,20,False,Summer
2023-12-10,1389,Itself education rate.,15,False,Summer
2020-03-31,10570,Success rich eye.,30,False,Summer
2020-11-04,8416,Card traditional media total the.,41,False,Summer
2024-06-05,8976,Interview institution economy lot never.,41,False,Summer
2022-04-22,9905,Must summer happen key.,44,True,Summer
2020-09-09,1389,Itself education rate.,41,True,Summer
2021-06-22,10570,Success rich eye.,11,False,Summer
2021-11-11,8416,Card traditional media total the.,41,True,Summer
2020-08-25,8976,Interview institution economy lot never.,32,True,Summer
2024-05-01,9905,Must summer happen key.,11,False,Summer
2020-07-06,1389,Itself education rate.,4,True,Summer
2021-07-11,10570,Success rich eye.,44,False,Summer
2022-06-27,8416,Card traditional media total the.,47,False,Summer
2022-04-11,8976,Interview institution economy lot never.,7,True,Summer
2022-05-20,9905,Must summer happen key.,11,True,Summer
2020-11-14,1389,Itself education rate.,7,True,Summer
2023-03-27,10570,Success rich eye.,32,False,Summer
2023-04-16,8416,Card traditional media total the.,28,False,Summer
2022-05-31,8976,Interview institution economy lot never.,7,True,Summer
2021-07-27,9905,Must summer happen key.,28,False,Summer
2020-06-19,1389,Itself education rate.,43,True,Summer
2024-05-16,10570,Success rich eye.,14,False,Summer
2023-09-22,8416,Card traditional media total the.,10,True,Summer
2022-02-17,8976,Interview institution economy lot never.,17,False,Summer
2021-08-07,9905,Must summer happen key.,31,False,Summer
2021-03-08,1389,Itself education rate.,31,True,Summer
2023-09-08,10570,Success rich eye.,15,True,Summer
2020-04-30,8416,Card traditional media total the.,44,True,Summer
2023-02-12,8976,Interview institution economy lot never.,13,True,Summer
2021-01-17,9905,Must summer happen key.,47,False,Summer
2021-05-03,1389,Itself education rate.,44,False,Summer
2022-08-20,10570,Success rich eye.,13,True,Summer
2024-06-05,8416,Card traditional media total the.,19,True,Summer
2021-05-25,8976,Interview institution economy lot never.,4,False,Summer
2021-04-14,9905,Must summer happen key.,24,False,Summer
2020-05-25,1389,Itself education rate.,41,True,Summer
2022-10-07,10570,Success rich eye.,38,False,Summer
2023-07-01,8416,Card traditional media total the.,36,False,Summer
2020-03-22,8976,Interview institution economy lot never.,15,True,Summer
2021-01-09,9905,Must summer happen key.,39,True,Summer
2022-06-03,1389,Itself education rate.,40,False,Summer
2021-09-08,10570,Success rich eye.,26,False,Summer
2023-11-30,8416,Card traditional media total the.,19,False,Summer
2022-08-23,8976,Interview institution economy lot never.,12,False,Summer
2024-05-15,9905,Must summer happen key.,40,False,Summer
2022-02-21,1389,Itself education rate.,17,False,Summer
2022-12-06,10570,Success rich eye.,13,False,Summer
2023-03-08,8416,Card traditional media total the.,15,False,Summer
2021-12-06,8976,Interview institution economy lot never.,1,True,Summer
2023-07-04,9905,Must summer happen key.,9,False,Summer
2024-06-09,1389,Itself education rate.,9,True,Summer
2020-10-04,10570,Success rich eye.,19,False,Summer
2021-11-04,8416,Card traditional media total the.,23,True,Summer
2020-11-03,8976,Interview institution economy lot never.,1,False,Summer
2024-02-19,9905,Must summer happen key.,9,True,Summer
2022-01-07,1389,Itself education rate.,11,False,Summer
2021-10-26,10570,Success rich eye.,45,False,Summer
2023-06-06,8416,Card traditional media total the.,32,False,Summer
2023-04-13,8976,Interview institution economy lot never.,33,False,Summer
2024-05-21,9905,Must summer happen key.,3,False,Summer
2024-04-04,1389,Itself education rate.,25,False,Summer
2022-05-22,10570,Success rich eye.,25,False,Summer
2021-06-13,8416,Card traditional media total the.,8,True,Summer
2024-01-05,8976,Interview institution economy lot never.,28,False,Summer
2020-11-24,9905,Must summer happen key.,9,False,Summer
2021-09-22,1389,Itself education rate.,9,False,Summer
2020-04-07,10570,Success rich eye.,48,False,Summer
2022-05-13,8416,Card traditional media total the.,24,False,Summer
2022-06-05,8976,Interview institution economy lot never.,28,True,Summer
2023-06-12,9905,Must summer happen key.,15,True,Summer
2020-07-14,1389,Itself education rate.,31,False,Summer
2021-09-21,10570,Success rich eye.,39,False,Summer
2022-01-02,8416,Card traditional media total the.,31,True,Summer
2021-03-17,8976,Interview institution economy lot never.,22,True,Summer
2021-07-18,9905,Must summer happen key.,14,True,Summer
2023-07-04,1389,Itself education rate.,17,False,Summer
2023-08-08,10570,Success rich eye.,15,True,Summer
2020-08-01,8416,Card traditional media total the.,20,True,Summer
2021-09-28,8976,Interview institution economy lot never.,26,False,Summer
2023-04-21,9905,Must summer happen key.,26,True,Summer
2022-06-29,1389,Itself education rate.,42,False,Summer
2022-11-10,10570,Success rich eye.,32,True,Summer
